date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_yard,sqft_yard15,price_per_sqft,norm_price,cost_type
20141010T000000,395000.0,3,1.75,2030,217800,1.0,0,2,4,8,2030,0,1977,0,98092,47.2618,-122.12,2570,216057,215770,213487,1.8135904499540862,0.0419672131147541,Very Cheap
20150422T000000,215000.0,3,1.0,880,7648,1.0,0,2,4,6,880,0,1940,0,98022,47.1963,-121.997,1020,7566,6768,6546,28.11192468619247,0.018360655737704918,Very Cheap
20140708T000000,410000.0,3,2.0,1320,6000,1.5,0,0,4,7,1320,0,1920,0,98144,47.5752,-122.304,1620,4000,4680,2380,68.33333333333333,0.043934426229508196,Very Cheap
20140626T000000,440000.0,4,2.5,2160,7826,1.0,0,0,4,7,1390,770,1976,0,98155,47.7754,-122.276,2190,9900,5666,7710,56.22284692052134,0.04786885245901639,Very Cheap
20140829T000000,1160000.0,4,3.5,4190,15724,2.0,0,2,3,11,4190,0,1994,0,98027,47.5518,-122.096,3300,10113,11534,6813,73.7725769524294,0.1422950819672131,Cheap
20141125T000000,500000.0,4,2.0,2280,7200,1.0,0,0,4,7,2280,0,1956,0,98133,47.7132,-122.355,1100,7620,4920,6520,69.44444444444444,0.05573770491803279,Very Cheap
20141120T000000,961000.0,5,2.75,2590,6120,2.0,0,0,3,8,2590,0,1909,0,98105,47.6667,-122.327,1390,3060,3530,1670,157.0261437908497,0.1161967213114754,Cheap
20140724T000000,825000.0,4,2.25,2770,9340,2.0,0,0,4,9,2770,0,1979,0,98027,47.5628,-122.081,3010,9340,6570,6330,88.32976445396146,0.09836065573770492,Very Cheap
20141103T000000,734000.0,3,1.75,2145,3840,1.5,0,0,5,8,2145,0,1910,0,98103,47.6875,-122.357,1140,3840,1695,2700,191.14583333333334,0.08642622950819673,Very Cheap
20141002T000000,490000.0,4,4.25,4480,5715,2.0,0,0,3,7,3680,800,2003,0,98030,47.373,-122.179,2190,6070,1235,3880,85.7392825896763,0.05442622950819672,Very Cheap
20140702T000000,175000.0,4,2.5,1780,6000,2.0,0,0,3,7,1780,0,1991,0,98198,47.3828,-122.302,1630,6000,4220,4370,29.166666666666668,0.013114754098360656,Very Cheap
20140618T000000,190000.0,1,1.0,720,4800,1.0,0,0,3,6,720,0,1914,0,98118,47.5303,-122.27,1240,4860,4080,3620,39.583333333333336,0.015081967213114755,Very Cheap
20140812T000000,305000.0,4,2.25,2050,12581,2.0,0,0,4,7,2050,0,1978,0,98002,47.3215,-122.204,1620,7400,10531,5780,24.242905969318816,0.03016393442622951,Very Cheap
20150316T000000,1300000.0,3,1.0,2040,7936,1.0,0,3,5,8,1680,360,1940,0,98177,47.7028,-122.385,2300,10080,5896,7780,163.81048387096774,0.16065573770491803,Cheap
20140609T000000,417000.0,2,1.0,920,6600,1.0,0,0,3,6,920,0,1919,2003,98118,47.5452,-122.27,1510,5944,5680,4434,63.18181818181818,0.04485245901639344,Very Cheap
20141113T000000,275000.0,2,1.0,680,4190,1.0,0,0,2,5,680,0,1906,0,98103,47.6901,-122.358,1070,4175,3510,3105,65.63245823389022,0.02622950819672131,Very Cheap
20141210T000000,661000.0,3,2.5,1940,8196,2.0,0,0,3,8,1940,0,1991,0,98052,47.6786,-122.151,2070,8514,6256,6444,80.64909712054661,0.07685245901639344,Very Cheap
20140708T000000,435000.0,4,2.75,2230,9640,1.0,0,0,3,8,1320,910,1998,0,98125,47.7269,-122.325,2100,9600,7410,7500,45.12448132780083,0.04721311475409836,Very Cheap
20141023T000000,788000.0,5,2.25,2910,9454,1.0,0,1,3,8,1910,1000,1972,0,98005,47.5871,-122.173,2400,10690,6544,8290,83.35096255553205,0.09350819672131147,Very Cheap
20140610T000000,1795000.0,5,3.25,5270,17232,2.0,0,1,3,10,4010,1260,1977,2003,98040,47.5536,-122.228,3550,13917,11962,10367,104.16666666666667,0.22557377049180327,Cheap
20140630T000000,408000.0,5,3.25,2820,6589,1.5,0,0,3,7,2320,500,1906,2014,98118,47.5357,-122.273,1560,5647,3769,4087,61.92138412505691,0.04367213114754098,Very Cheap
20141020T000000,570000.0,2,1.0,1790,3760,1.5,0,0,4,8,1490,300,1912,0,98144,47.5926,-122.293,1458,3760,1970,2302,151.59574468085106,0.06491803278688525,Very Cheap
20150507T000000,1540000.0,5,3.25,2920,6960,2.0,0,1,3,9,2120,800,1953,2008,98105,47.6712,-122.272,2470,6735,4040,4265,221.26436781609195,0.1921311475409836,Cheap
20140505T000000,400000.0,2,1.0,840,5510,1.0,0,0,3,7,840,0,1955,0,98136,47.5247,-122.391,1630,5510,4670,3880,72.59528130671507,0.04262295081967213,Very Cheap
20141017T000000,247000.0,3,1.75,1820,8740,1.0,0,0,4,8,1820,0,1987,0,98023,47.3074,-122.385,2210,8320,6920,6110,28.26086956521739,0.022557377049180326,Very Cheap
20150304T000000,453000.0,3,1.75,1550,7200,1.0,0,0,3,7,1100,450,1949,0,98125,47.7071,-122.314,1560,7440,5650,5880,62.916666666666664,0.04957377049180328,Very Cheap
20140508T000000,235000.0,2,1.0,1270,3008,1.0,0,0,4,6,650,620,1923,0,98118,47.5351,-122.279,1270,1514,1738,244,78.125,0.02098360655737705,Very Cheap
20150421T000000,675000.0,4,1.75,2460,5750,1.5,0,3,5,7,1620,840,1919,0,98126,47.5601,-122.378,1760,4830,3290,3070,117.3913043478261,0.07868852459016394,Very Cheap
20140610T000000,516200.0,3,2.0,2110,5150,1.0,0,0,5,6,1080,1030,1919,0,98118,47.5521,-122.271,1170,5107,3040,3937,100.23300970873787,0.05786229508196721,Very Cheap
20140714T000000,650000.0,1,1.0,920,91476,1.5,0,0,3,6,920,0,1996,2002,98070,47.448,-122.472,1746,91476,90556,89730,7.105688923870742,0.07540983606557378,Very Cheap
20141216T000000,257100.0,3,1.5,1500,10227,1.0,0,0,4,7,1000,500,1945,0,98022,47.2043,-121.996,1490,7670,8727,6180,25.139337048987972,0.023881967213114755,Very Cheap
20150330T000000,457000.0,2,2.0,1440,9985,1.0,0,0,3,8,1440,0,2006,0,98053,47.7217,-122.03,1510,4560,8545,3050,45.7686529794692,0.0500983606557377,Very Cheap
20141117T000000,540000.0,3,1.75,1610,3478,1.5,0,0,4,7,1060,550,1929,0,98117,47.6774,-122.372,1610,3478,1868,1868,155.26164462334674,0.06098360655737705,Very Cheap
20140603T000000,268000.0,3,1.75,1970,10270,1.0,0,0,4,8,1970,0,1966,0,98032,47.3619,-122.285,1970,8400,8300,6430,26.095423563777995,0.025311475409836064,Very Cheap
20140708T000000,300000.0,3,1.0,1150,7314,1.0,0,0,3,7,1150,0,1960,0,98008,47.6246,-122.113,1350,7350,6164,6000,41.01722723543888,0.029508196721311476,Very Cheap
20140909T000000,380000.0,2,2.5,2110,114127,1.0,0,0,4,8,1590,520,1975,0,98031,47.4137,-122.212,1960,11250,112017,9290,3.3296240153513192,0.04,Very Cheap
20140627T000000,725000.0,3,2.5,3580,54450,1.5,0,0,3,9,3580,0,1990,0,98038,47.4026,-122.033,3090,35943,50870,32853,13.314967860422406,0.08524590163934426,Very Cheap
20140623T000000,249000.0,3,1.0,1000,19204,1.0,0,0,3,7,1000,0,1968,2010,98042,47.3167,-122.081,2450,25927,18204,23477,12.966048739845865,0.02281967213114754,Very Cheap
20140805T000000,274000.0,5,1.0,1680,9383,1.0,0,0,3,7,1400,280,1929,0,98155,47.7523,-122.311,1680,9458,7703,7778,29.201747841841627,0.026098360655737705,Very Cheap
20150429T000000,1780000.0,4,3.25,3950,10912,2.0,0,0,3,10,3950,0,2003,0,98004,47.5877,-122.196,3000,10998,6962,7998,163.12316715542522,0.22360655737704918,Cheap
20140623T000000,396500.0,3,1.75,2390,7149,1.0,0,0,3,8,1350,1040,1955,0,98125,47.7244,-122.326,1710,7402,4759,5692,55.46230241991887,0.04216393442622951,Very Cheap
20141119T000000,460000.0,2,1.5,1820,7800,1.0,0,0,4,7,1240,580,1956,0,98133,47.7513,-122.357,1400,7800,5980,6400,58.97435897435897,0.050491803278688525,Very Cheap
20140616T000000,277000.0,3,1.0,1100,8536,1.0,0,0,4,7,1100,0,1957,0,98118,47.5162,-122.261,1570,8040,7436,6470,32.450796626054355,0.026491803278688525,Very Cheap
20141104T000000,449500.0,6,4.0,2280,5275,1.0,0,0,3,7,1270,1010,1998,0,98108,47.5556,-122.294,1760,6642,2995,4882,85.2132701421801,0.049114754098360656,Very Cheap
20140903T000000,785950.0,4,3.0,2530,4560,1.5,0,0,3,7,1540,990,1925,2014,98112,47.6287,-122.3,1640,4560,2030,2920,172.35745614035088,0.09323934426229508,Very Cheap
20140616T000000,545000.0,3,2.5,1940,9775,1.0,0,2,3,8,1440,500,1975,0,98034,47.7142,-122.222,2830,9775,7835,6945,55.75447570332481,0.06163934426229508,Very Cheap
20141222T000000,244000.0,3,2.0,1360,9688,1.0,0,0,4,7,1360,0,1983,0,98003,47.2574,-122.31,1390,9685,8328,8295,25.18579686209744,0.02216393442622951,Very Cheap
20140822T000000,165000.0,3,2.5,1660,2415,2.0,0,0,3,7,1660,0,1983,0,98042,47.3763,-122.148,1740,2624,755,884,68.32298136645963,0.01180327868852459,Very Cheap
20140609T000000,435000.0,2,1.0,800,5000,1.0,0,0,3,7,800,0,1906,0,98107,47.6751,-122.372,1410,5000,4200,3590,87.0,0.04721311475409836,Very Cheap
20140530T000000,642000.0,3,2.5,2670,10082,1.0,0,0,3,10,2670,0,1987,0,98074,47.6359,-122.045,2740,10854,7412,8114,63.67784169807578,0.07436065573770492,Very Cheap
20150409T000000,340000.0,3,2.5,1720,4120,2.0,0,0,3,7,1720,0,1999,0,98148,47.4319,-122.328,1720,5544,2400,3824,82.52427184466019,0.03475409836065574,Very Cheap
20140722T000000,730000.0,4,2.5,3550,35689,2.0,0,0,4,9,3550,0,1991,0,98077,47.7503,-122.074,3350,35711,32139,32361,20.454481773095353,0.0859016393442623,Very Cheap
20150123T000000,563250.0,3,1.75,1370,2800,1.0,0,0,5,7,800,570,1982,0,98122,47.6157,-122.291,2270,3773,1430,1503,201.16071428571428,0.0640327868852459,Very Cheap
20140502T000000,675000.0,5,2.5,2820,67518,2.0,0,0,3,8,2820,0,1979,0,98029,47.5794,-122.025,2820,48351,64698,45531,9.997334044254865,0.07868852459016394,Very Cheap
20140512T000000,620000.0,3,1.5,1620,6630,1.0,0,0,3,8,1280,340,1954,0,98117,47.6948,-122.394,1880,5100,5010,3220,93.51432880844645,0.07147540983606557,Very Cheap
20141210T000000,275000.0,2,2.0,1290,9041,1.0,0,0,3,7,950,340,1956,0,98108,47.5346,-122.291,1290,5000,7751,3710,30.41698927109833,0.02622950819672131,Very Cheap
20140512T000000,270000.0,3,1.0,1830,8209,1.0,0,0,3,7,1830,0,1942,0,98028,47.7439,-122.228,2150,12000,6379,9850,32.89072968692898,0.025573770491803278,Very Cheap
20150415T000000,325000.0,4,2.5,2040,5472,2.0,0,0,3,8,2040,0,2003,0,98092,47.3337,-122.189,2420,5782,3432,3362,59.39327485380117,0.03278688524590164,Very Cheap
20141003T000000,476100.0,4,2.5,1850,1836,2.0,0,0,3,7,1600,250,2005,0,98029,47.5529,-121.996,1770,2236,-14,466,259.3137254901961,0.05260327868852459,Very Cheap
20141020T000000,700000.0,2,1.0,1300,12000,1.0,0,0,4,8,1300,0,1959,0,98004,47.6366,-122.229,2420,15000,10700,12580,58.333333333333336,0.08196721311475409,Very Cheap
20140926T000000,220000.0,4,2.0,1620,5200,1.5,0,0,4,7,1620,0,1978,0,98042,47.3629,-122.091,1500,5200,3580,3700,42.30769230769231,0.01901639344262295,Very Cheap
20141114T000000,236000.0,3,1.75,1560,10919,1.0,0,0,3,7,1560,0,1975,0,98023,47.2917,-122.366,1730,10919,9359,9189,21.61370088835974,0.021114754098360656,Very Cheap
20140502T000000,790000.0,3,2.5,2600,4750,1.0,0,0,4,9,1700,900,1951,0,98117,47.6833,-122.4,2380,4750,2150,2370,166.31578947368422,0.09377049180327869,Very Cheap
20140820T000000,350000.0,3,1.0,2010,6000,1.0,0,0,3,7,1210,800,1967,0,98108,47.5515,-122.298,2460,6000,3990,3540,58.333333333333336,0.036065573770491806,Very Cheap
20150324T000000,130000.0,2,1.0,780,5300,1.0,0,0,3,6,780,0,1941,0,98146,47.513,-122.354,780,5300,4520,4520,24.528301886792452,0.007213114754098361,Very Cheap
20140527T000000,283200.0,4,2.5,1982,6406,2.0,0,0,3,8,1982,0,2004,0,98030,47.3636,-122.192,2340,6501,4424,4161,44.20855448017483,0.027304918032786885,Very Cheap
20141015T000000,273000.0,3,1.0,1500,6250,1.0,0,0,3,6,890,610,1945,0,98126,47.5365,-122.368,1210,6250,4750,5040,43.68,0.025967213114754098,Very Cheap
20141215T000000,599000.0,5,2.25,2460,8710,1.0,0,0,4,8,1330,1130,1976,0,98052,47.6651,-122.15,2460,8870,6250,6410,68.77152698048221,0.06872131147540983,Very Cheap
20150423T000000,460000.0,4,2.5,2680,11998,1.0,0,3,3,8,1510,1170,1960,0,98003,47.337,-122.321,2680,12746,9318,10066,38.33972328721453,0.050491803278688525,Very Cheap
20140509T000000,1157200.0,4,4.25,5860,52889,2.0,0,0,4,10,4910,950,1996,0,98072,47.7245,-122.095,3320,39066,47029,35746,21.879785966836206,0.141927868852459,Cheap
20140610T000000,385000.0,4,1.75,1720,8750,1.0,0,0,3,7,860,860,1971,0,98034,47.726,-122.21,1790,8750,7030,6960,44.0,0.04065573770491803,Very Cheap
20140910T000000,264250.0,3,1.0,1420,7420,1.5,0,0,3,6,1420,0,1944,0,98178,47.4949,-122.239,1290,6600,6000,5310,35.613207547169814,0.02481967213114754,Very Cheap
20141029T000000,608000.0,3,2.5,1760,1472,3.0,0,0,3,8,1640,120,2006,0,98119,47.6473,-122.374,1760,5400,-288,3640,413.04347826086956,0.0699016393442623,Very Cheap
20140915T000000,450000.0,3,2.5,2790,48994,2.0,0,0,4,9,2790,0,1984,0,98042,47.3487,-122.088,2550,37834,46204,35284,9.184798138547578,0.04918032786885246,Very Cheap
20140703T000000,1755000.0,3,2.0,2360,4800,2.0,0,0,3,9,2360,0,1909,2014,98112,47.6317,-122.312,2260,4800,2440,2540,365.625,0.22032786885245903,Cheap
20141114T000000,339950.0,5,2.0,1890,6050,2.0,0,0,4,7,1890,0,1944,0,98178,47.5018,-122.242,1170,6050,4160,4880,56.1900826446281,0.03474754098360656,Very Cheap
20150410T000000,760000.0,6,3.75,3810,6150,2.0,0,0,4,8,3810,0,1977,0,98103,47.694,-122.34,1830,5125,2340,3295,123.57723577235772,0.0898360655737705,Very Cheap
20150408T000000,350000.0,2,1.0,1160,5395,1.0,0,0,3,7,860,300,1940,0,98103,47.7007,-122.354,1664,5363,4235,3699,64.87488415199259,0.036065573770491806,Very Cheap
20150421T000000,541500.0,3,1.75,2320,55847,1.0,0,2,4,8,2320,0,1960,0,98001,47.3121,-122.253,2400,26112,53527,23712,9.696134080613104,0.06118032786885246,Very Cheap
20150327T000000,730000.0,6,2.75,3280,16449,1.0,0,0,4,7,1910,1370,1963,0,98007,47.5914,-122.134,2550,9532,13169,6982,44.379597543923644,0.0859016393442623,Very Cheap
20150429T000000,215000.0,3,1.0,980,5600,1.0,0,0,2,6,980,0,1949,0,98106,47.5308,-122.361,1840,5302,4620,3462,38.392857142857146,0.018360655737704918,Very Cheap
20140515T000000,420000.0,3,2.0,1640,9972,1.0,0,0,4,7,1640,0,1977,0,98075,47.5812,-122.002,1680,10165,8332,8485,42.1179302045728,0.04524590163934426,Very Cheap
20140530T000000,655000.0,4,2.25,2060,8470,1.0,0,0,3,8,1440,620,1983,0,98006,47.5605,-122.124,2180,8978,6410,6798,77.33175914994096,0.0760655737704918,Very Cheap
20150115T000000,240000.0,3,2.5,1500,10652,2.0,0,0,4,7,1500,0,1981,0,98031,47.4015,-122.176,1610,7417,9152,5807,22.53098009763425,0.021639344262295083,Very Cheap
20140602T000000,730000.0,4,2.0,2360,6000,1.0,0,0,5,7,1260,1100,1939,0,98199,47.6534,-122.41,1720,6000,3640,4280,121.66666666666667,0.0859016393442623,Very Cheap
20141013T000000,390000.0,4,1.5,1940,12100,1.0,0,0,3,7,1940,0,1962,0,98033,47.6892,-122.164,1380,12100,10160,10720,32.231404958677686,0.04131147540983607,Very Cheap
20141028T000000,473000.0,3,1.0,1280,10000,1.0,0,0,4,7,1280,0,1954,0,98006,47.5716,-122.139,1240,10000,8720,8760,47.3,0.05219672131147541,Very Cheap
20150324T000000,698000.0,4,3.5,3630,5670,2.0,0,0,3,10,3630,0,1970,2008,98056,47.5189,-122.206,1620,5400,2040,3780,123.10405643738977,0.08170491803278689,Very Cheap
20140514T000000,511000.0,3,2.5,1820,4883,2.0,0,0,3,9,1820,0,2005,0,98028,47.7355,-122.224,2720,5002,3063,2282,104.64878148679091,0.05718032786885246,Very Cheap
20140508T000000,358000.0,2,1.5,960,1808,2.0,0,0,3,7,960,0,1993,0,98122,47.6183,-122.298,1290,1668,848,378,198.00884955752213,0.03711475409836065,Very Cheap
20150410T000000,499990.0,3,1.75,1630,8400,1.0,0,0,4,7,1060,570,1955,0,98007,47.5983,-122.149,1630,7245,6770,5615,59.522619047619045,0.05573639344262295,Very Cheap
20150313T000000,322000.0,4,2.25,1940,10200,1.0,0,0,3,7,1360,580,1960,0,98188,47.4253,-122.283,1940,10200,8260,8260,31.568627450980394,0.03239344262295082,Very Cheap
20141008T000000,201000.0,3,1.0,980,9682,1.0,0,0,3,7,980,0,1969,0,98031,47.4136,-122.207,1580,9682,8702,8102,20.76017351786821,0.016524590163934427,Very Cheap
20141112T000000,765000.0,4,2.5,3140,16200,1.0,0,1,3,9,2570,570,1988,0,98166,47.4363,-122.342,2530,13200,13060,10670,47.22222222222222,0.09049180327868853,Very Cheap
20140606T000000,920000.0,4,2.75,2880,5750,1.5,0,0,5,9,1710,1170,1928,0,98116,47.5874,-122.387,1640,5750,2870,4110,160.0,0.11081967213114755,Cheap
20150415T000000,360000.0,4,2.0,1650,7552,1.0,0,0,4,7,860,790,1977,0,98155,47.7765,-122.324,1410,7199,5902,5789,47.66949152542373,0.037377049180327866,Very Cheap
20150507T000000,297300.0,3,1.75,1980,9220,2.0,0,0,3,8,1980,0,1987,0,98092,47.2602,-122.219,2080,8305,7240,6225,32.24511930585683,0.029154098360655738,Very Cheap
20140925T000000,399000.0,3,1.0,860,9403,1.0,0,0,4,6,860,0,1942,1990,98033,47.6815,-122.173,2136,13009,8543,10873,42.43326597894289,0.042491803278688525,Very Cheap
20140620T000000,400000.0,3,1.0,1430,10005,1.5,0,0,4,7,1430,0,1950,0,98133,47.7181,-122.338,1720,8822,8575,7102,39.9800099950025,0.04262295081967213,Very Cheap
20140827T000000,230000.0,3,1.75,1260,10164,1.0,0,0,4,6,1260,0,1964,0,98059,47.4752,-122.133,1190,10640,8904,9450,22.6288862652499,0.020327868852459016,Very Cheap
20150220T000000,290000.0,3,1.0,960,4560,1.0,0,0,4,7,960,0,1968,0,98106,47.5539,-122.365,970,4800,3600,3830,63.59649122807018,0.02819672131147541,Very Cheap
20150430T000000,323800.0,3,2.5,2060,7658,2.0,0,0,3,8,2060,0,2003,0,98023,47.2923,-122.36,2250,7299,5598,5049,42.28258030817446,0.032629508196721314,Very Cheap
20141020T000000,574500.0,4,1.5,1430,6380,1.5,0,0,4,9,1430,0,1930,0,98125,47.7014,-122.313,1220,5112,4950,3892,90.04702194357367,0.06550819672131147,Very Cheap
20140522T000000,505000.0,3,2.25,1670,1596,2.0,0,0,3,8,1220,450,2002,0,98199,47.6474,-122.396,1670,1596,-74,-74,316.41604010025065,0.05639344262295082,Very Cheap
20150422T000000,372500.0,2,1.0,880,10950,1.0,0,0,4,7,880,0,1944,0,98133,47.7332,-122.352,1450,7560,10070,6110,34.018264840182646,0.03901639344262295,Very Cheap
20140701T000000,425000.0,3,1.5,1300,19163,1.0,0,0,3,7,1300,0,1964,0,98052,47.6686,-122.153,1590,9744,17863,8154,22.178155821113606,0.04590163934426229,Very Cheap
20150416T000000,446250.0,3,2.5,2380,214315,1.5,0,0,3,9,2380,0,2000,0,98045,47.4525,-121.748,2400,68824,211935,66424,2.0822154305578238,0.048688524590163935,Very Cheap
20140814T000000,330000.0,2,0.75,520,6862,1.0,0,0,4,4,520,0,1924,1980,98010,47.326,-122.037,1170,8756,6342,7586,48.090935587292336,0.03344262295081967,Very Cheap
20150427T000000,608095.0,3,2.5,2680,17707,2.0,0,1,3,9,2680,0,1983,0,98034,47.7031,-122.224,2840,21743,15027,18903,34.34206810865759,0.06991409836065574,Very Cheap
20150125T000000,550000.0,3,2.5,2140,10136,1.0,0,0,3,8,1320,820,1958,0,98006,47.5602,-122.184,1980,11200,7996,9220,54.2620363062352,0.06229508196721312,Very Cheap
20140828T000000,265000.0,4,2.5,1820,16103,2.0,0,0,3,7,1820,0,2004,0,98030,47.3553,-122.196,2120,21277,14283,19157,16.45656088927529,0.024918032786885248,Very Cheap
20140619T000000,399888.0,4,2.25,1820,8255,1.5,0,0,4,7,1320,500,1930,0,98133,47.723,-122.337,1550,7628,6435,6078,48.44191399152029,0.04260826229508197,Very Cheap
20140627T000000,430000.0,2,1.0,1050,2570,1.0,0,0,5,7,850,200,1927,0,98117,47.6764,-122.366,1080,2800,1520,1720,167.31517509727627,0.04655737704918033,Very Cheap
20150513T000000,554990.0,3,2.5,2100,6092,2.0,0,0,3,8,2100,0,2013,0,98028,47.7508,-122.239,2250,8592,3992,6342,91.10144451739987,0.06294950819672131,Very Cheap
20141107T000000,359950.0,3,2.5,2210,6280,2.0,0,0,3,8,2210,0,2003,0,98038,47.35,-122.043,2250,5972,4070,3722,57.31687898089172,0.037370491803278685,Very Cheap
20140623T000000,405000.0,2,1.0,860,2599,1.0,0,0,4,6,860,0,1901,0,98107,47.675,-122.379,1300,3900,1739,2600,155.82916506348596,0.043278688524590166,Very Cheap
20150406T000000,280000.0,2,1.0,870,4025,1.0,0,0,3,7,870,0,1981,0,98034,47.7243,-122.161,1370,3488,3155,2118,69.56521739130434,0.026885245901639345,Very Cheap
20150408T000000,479950.0,4,2.25,2570,11070,2.0,0,0,4,8,2570,0,1966,0,98058,47.4507,-122.152,2210,9600,8500,7390,43.35591689250226,0.05310819672131147,Very Cheap
20140904T000000,575000.0,5,1.75,2980,53578,1.0,0,0,4,9,2230,750,1976,0,98027,47.4908,-122.059,2860,75546,50598,72686,10.732016872596962,0.06557377049180328,Very Cheap
20150226T000000,392000.0,4,2.25,2360,7733,2.0,0,0,3,8,2360,0,1983,0,98058,47.4403,-122.137,2160,7733,5373,5573,50.691840165524376,0.04157377049180328,Very Cheap
20150225T000000,760500.0,4,2.25,2310,36136,2.0,0,0,4,9,2310,0,1977,0,98072,47.7506,-122.122,3930,36136,33826,32206,21.045494797431925,0.08990163934426229,Very Cheap
20140616T000000,435000.0,3,2.5,2300,9521,2.0,0,0,3,8,2300,0,2003,0,98019,47.7447,-121.976,3020,10042,7221,7022,45.688478101039806,0.04721311475409836,Very Cheap
20140819T000000,1565000.0,4,2.75,2810,8570,2.0,0,0,3,10,2810,0,1993,0,98004,47.6159,-122.211,2810,9621,5760,6811,182.61376896149358,0.19540983606557377,Cheap
20141203T000000,261000.0,4,1.5,2040,10488,1.0,0,0,3,7,1190,850,1961,0,98188,47.4557,-122.269,1960,10488,8448,8528,24.88558352402746,0.02439344262295082,Very Cheap
20150507T000000,1482500.0,3,2.25,3290,5000,2.0,0,0,3,9,2730,560,1939,0,98105,47.6582,-122.28,2340,4000,1710,1660,296.5,0.18459016393442623,Cheap
20150430T000000,853800.0,7,4.0,2960,2665,2.0,0,0,3,9,1950,1010,1927,2013,98144,47.5835,-122.313,1970,4410,-295,2440,320.375234521576,0.10213770491803278,Cheap
20140522T000000,657500.0,3,2.5,2670,10496,2.0,0,0,3,9,2670,0,1989,0,98074,47.6272,-122.026,2490,8636,7826,6146,62.64291158536585,0.07639344262295082,Very Cheap
20140504T000000,331950.0,4,2.5,2530,9933,2.0,0,2,3,8,2010,520,1990,0,98092,47.2654,-122.216,2140,9933,7403,7793,33.41890667472063,0.033698360655737704,Very Cheap
20140611T000000,514000.0,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,1986,0,98136,47.5399,-122.385,1900,6244,4179,4344,87.13341244278692,0.05757377049180328,Very Cheap
20140912T000000,496000.0,3,3.5,3090,27598,2.0,0,2,4,9,2020,1070,1995,0,98070,47.3541,-122.453,2180,17085,24508,14905,17.97231683455323,0.05521311475409836,Very Cheap
20150218T000000,1093000.0,4,2.5,3930,21894,2.0,0,0,3,11,3930,0,1987,0,98052,47.7209,-122.128,3930,20000,17964,16070,49.92235315611583,0.13350819672131148,Cheap
20141106T000000,195700.0,3,1.0,1120,5200,1.0,0,0,5,7,1120,0,1976,0,98042,47.3638,-122.088,1690,5200,4080,3510,37.63461538461539,0.015829508196721312,Very Cheap
20140729T000000,1395710.0,4,2.25,3960,8640,2.0,0,2,3,9,2630,1330,1925,0,98112,47.6317,-122.304,3850,8640,4680,4790,161.54050925925927,0.173207868852459,Cheap
20141205T000000,1175000.0,4,3.25,4060,20822,2.0,0,0,3,10,4060,0,1991,0,98077,47.7213,-122.055,4170,23958,16762,19788,56.43069829987513,0.14426229508196722,Cheap
20140923T000000,643403.0,3,2.5,2350,9648,1.0,0,0,4,9,2350,0,1966,0,98008,47.6156,-122.108,2320,10512,7298,8192,66.68770729684908,0.07454465573770491,Very Cheap
